mysql> select * from customers where customerID >= 70;
+------------+-----------------------------------+----------------------+-----------------------------+--------------+------------+---------+
| CustomerID | CustomerName                      | ContactName          | Address                     | City         | PostalCode | Country |
|         10 | Bottom-Dollar Marketse               | Elizabeth Lincoln    | 23 Tsawassen Blvd.                              | Tsawassen       | T2F 8M4    | Canada      |   10431 |         10 |          4 | 1997-01-30 |         2 |
|         11 | B's Beverages                        | Victoria Ashworth    | Fauntleroy Circus                               | London          | EC2 5NT    | UK          |   10289 |         11 |          7 | 1996-08-26 |         3 |
|         12 | Cactus Comidas para llevar           | Patricio Simpson     | Cerrito 333                                     | Buenos Aires    | 1010       | Argentina   |    NULL |       NULL |       NULL | NULL       |      NULL |
|         13 | Centro comercial Moctezuma           | Francisco Chang      | Sierras de Granada 9993                         | México D.F.     | 05022      | Mexico      |   10259 |         13 |          4 | 1996-07-18 |         3 |
|         14 | Chop-suey Chinese                    | Yang Wang            | Hauptstr. 29                                    | Bern            | 3012       | Switzerland |   10254 |         14 |          5 | 1996-07-11 |         2 |
|         14 | Chop-suey Chinese                    | Yang Wang            | Hauptstr. 29                                    | Bern            | 3012       | Switzerland |   10370 |         14 |          6 | 1996-12-03 |         2 |
|         15 | Comércio Mineiro                     | Pedro Afonso         | Av. dos Lusíadas, 23                            | São Paulo       | 05432-043  | Brazil      |   10290 |         15 |          8 | 1996-08-27 |         1 |
|         16 | Consolidated Holdings                | Elizabeth Brown      | Berkeley Gardens 12 Brewery                     | London          | WX1 6LT    | UK          |   10435 |         16 |          8 | 1997-02-04 |         2 |
|         17 | Drachenblut Delikatessend            | Sven Ottlieb         | Walserweg 21                                    | Aachen          | 52066      | Germany     |   10363 |         17 |          4 | 1996-11-26 |         3 |
|         17 | Drachenblut Delikatessend            | Sven Ottlieb         | Walserweg 21                                    | Aachen          | 52066      | Germany     |   10391 |         17 |          3 | 1996-12-23 |         3 |
|         18 | Du monde entier                      | Janine Labrune       | 67, rue des Cinquante Otages                    | Nantes          | 44000      | France      |   10311 |         18 |          1 | 1996-09-20 |         3 |
|         19 | Eastern Connection                   | Ann Devon            | 35 King George                                  | London          | WX3 6FW    | UK          |   10364 |         19 |          1 | 1996-11-26 |         1 |
|         19 | Eastern Connection                   | Ann Devon            | 35 King George                                  | London          | WX3 6FW    | UK          |   10400 |         19 |          1 | 1997-01-01 |         3 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10258 |         20 |          1 | 1996-07-17 |         1 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10263 |         20 |          9 | 1996-07-23 |         3 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10351 |         20 |          1 | 1996-11-11 |         1 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10368 |         20 |          2 | 1996-11-29 |         2 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10382 |         20 |          4 | 1996-12-13 |         1 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10390 |         20 |          6 | 1996-12-23 |         1 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10402 |         20 |          8 | 1997-01-02 |         2 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10403 |         20 |          4 | 1997-01-03 |         3 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10430 |         20 |          4 | 1997-01-30 |         1 |
|         20 | Ernst Handel                         | Roland Mendel        | Kirchgasse 6                                    | Graz            | 8010       | Austria     |   10442 |         20 |          3 | 1997-02-11 |         2 |
|         21 | Familia Arquibaldo                   | Aria Cruz            | Rua Orós, 92                                    | São Paulo       | 05442-030  | Brazil      |   10347 |         21 |          4 | 1996-11-06 |         3 |
|         21 | Familia Arquibaldo                   | Aria Cruz            | Rua Orós, 92                                    | São Paulo       | 05442-030  | Brazil      |   10386 |         21 |          9 | 1996-12-18 |         3 |
|         21 | Familia Arquibaldo                   | Aria Cruz            | Rua Orós, 92                                    | São Paulo       | 05442-030  | Brazil      |   10414 |         21 |          2 | 1997-01-14 |         3 |
|         22 | FISSA Fabrica Inter. Salchichas S.A. | Diego Roel           | C/ Moralzarzal, 86                              | Madrid          | 28034      | Spain       |    NULL |       NULL |       NULL | NULL       |      NULL |
|         23 | Folies gourmandes                    | Martine Rancé        | 184, chaussée de Tournai                        | Lille           | 59000      | France      |   10408 |         23 |          8 | 1997-01-08 |         1 |
|         24 | Folk och fä HB                       | Maria Larsson        | Åkergatan 24                                    | Bräcke          | S-844 67   | Sweden      |   10264 |         24 |          6 | 1996-07-24 |         3 |
|         24 | Folk och fä HB                       | Maria Larsson        | Åkergatan 24                                    | Bräcke          | S-844 67   | Sweden      |   10327 |         24 |          2 | 1996-10-11 |         1 |
|         24 | Folk och fä HB                       | Maria Larsson        | Åkergatan 24                                    | Bräcke          | S-844 67   | Sweden      |   10378 |         24 |          5 | 1996-12-10 |         3 |
|         24 | Folk och fä HB                       | Maria Larsson        | Åkergatan 24                                    | Bräcke          | S-844 67   | Sweden      |   10434 |         24 |          3 | 1997-02-03 |         2 |
|         25 | Frankenversand                       | Peter Franken        | Berliner Platz 43                               | München         | 80805      | Germany     |   10267 |         25 |          4 | 1996-07-29 |         1 |
|         25 | Frankenversand                       | Peter Franken        | Berliner Platz 43                               | München         | 80805      | Germany     |   10337 |         25 |          4 | 1996-10-24 |         3 |
|         25 | Frankenversand                       | Peter Franken        | Berliner Platz 43                               | München         | 80805      | Germany     |   10342 |         25 |          4 | 1996-10-30 |         2 |
|         25 | Frankenversand                       | Peter Franken        | Berliner Platz 43                               | München         | 80805      | Germany     |   10396 |         25 |          1 | 1996-12-27 |         3 |
|         26 | France restauration                  | Carine Schmitt       | 54, rue Royale                                  | Nantes          | 44000      | France      |    NULL |       NULL |       NULL | NULL       |      NULL |
|         27 | Franchi S.p.A.                       | Paolo Accorti        | Via Monte Bianco 34                             | Torino          | 10100      | Italy       |   10422 |         27 |          2 | 1997-01-22 |         1 |
|         28 | Furia Bacalhau e Frutos do Mar       | Lino Rodriguez       | Jardim das rosas n. 32                          | Lisboa          | 1675       | Portugal    |   10328 |         28 |          4 | 1996-10-14 |         3 |
|         28 | Furia Bacalhau e Frutos do Mar       | Lino Rodriguez       | Jardim das rosas n. 32                          | Lisboa          | 1675       | Portugal    |   10352 |         28 |          3 | 1996-11-12 |         3 |
|         29 | Galería del gastrónomo               | Eduardo Saavedra     | Rambla de Cataluña, 23                          | Barcelona       | 08022      | Spain       |   10366 |         29 |          8 | 1996-11-28 |         2 |
|         29 | Galería del gastrónomo               | Eduardo Saavedra     | Rambla de Cataluña, 23                          | Barcelona       | 08022      | Spain       |   10426 |         29 |          4 | 1997-01-27 |         1 |
|         30 | Godos Cocina Típica                  | José Pedro Freyre    | C/ Romero, 33                                   | Sevilla         | 41101      | Spain       |   10303 |         30 |          7 | 1996-09-11 |         2 |
|         31 | Gourmet Lanchonetes                  | André Fonseca        | Av. Brasil, 442                                 | Campinas        | 04876-786  | Brazil      |   10423 |         31 |          6 | 1997-01-23 |         3 |
|         32 | Great Lakes Food Market              | Howard Snyder        | 2732 Baker Blvd.                                | Eugene          | 97403      | USA         |    NULL |       NULL |       NULL | NULL       |      NULL |
|         33 | GROSELLA-Restaurante                 | Manuel Pereira       | 5ª Ave. Los Palos Grandes                       | Caracas         | 1081       | Venezuela   |   10268 |         33 |          8 | 1996-07-30 |         3 |
|         34 | Hanari Carnes                        | Mario Pontes         | Rua do Paço, 67                                 | Rio de Janeiro  | 05454-876  | Brazil      |   10250 |         34 |          4 | 1996-07-08 |         2 |
|         34 | Hanari Carnes                        | Mario Pontes         | Rua do Paço, 67                                 | Rio de Janeiro  | 05454-876  | Brazil      |   10253 |         34 |          3 | 1996-07-10 |         2 |
|         35 | HILARIÓN-Abastos                     | Carlos Hernández     | Carrera 22 con Ave. Carlos Soublette #8-35      | San Cristóbal   | 5022       | Venezuela   |   10257 |         35 |          4 | 1996-07-16 |         3 |
|         35 | HILARIÓN-Abastos                     | Carlos Hernández     | Carrera 22 con Ave. Carlos Soublette #8-35      | San Cristóbal   | 5022       | Venezuela   |   10395 |         35 |          6 | 1996-12-26 |         1 |
|         36 | Hungry Coyote Import Store           | Yoshi Latimer        | City Center Plaza 516 Main St.                  | Elgin           | 97827      | USA         |   10375 |         36 |          3 | 1996-12-06 |         2 |
|         36 | Hungry Coyote Import Store           | Yoshi Latimer        | City Center Plaza 516 Main St.                  | Elgin           | 97827      | USA         |   10394 |         36 |          1 | 1996-12-25 |         3 |
|         36 | Hungry Coyote Import Store           | Yoshi Latimer        | City Center Plaza 516 Main St.                  | Elgin           | 97827      | USA         |   10415 |         36 |          3 | 1997-01-15 |         1 |
|         37 | Hungry Owl All-Night Grocers         | Patricia McKenna     | 8 Johnstown Road                                | Cork            |            | Ireland     |   10298 |         37 |          6 | 1996-09-05 |         2 |
|         37 | Hungry Owl All-Night Grocers         | Patricia McKenna     | 8 Johnstown Road                                | Cork            |            | Ireland     |   10309 |         37 |          3 | 1996-09-19 |         1 |
|         37 | Hungry Owl All-Night Grocers         | Patricia McKenna     | 8 Johnstown Road                                | Cork            |            | Ireland     |   10335 |         37 |          7 | 1996-10-22 |         2 |
|         37 | Hungry Owl All-Night Grocers         | Patricia McKenna     | 8 Johnstown Road                                | Cork            |            | Ireland     |   10373 |         37 |          4 | 1996-12-05 |         3 |
|         37 | Hungry Owl All-Night Grocers         | Patricia McKenna     | 8 Johnstown Road                                | Cork            |            | Ireland     |   10380 |         37 |          8 | 1996-12-12 |         3 |
|         37 | Hungry Owl All-Night Grocers         | Patricia McKenna     | 8 Johnstown Road                                | Cork            |            | Ireland     |   10429 |         37 |          3 | 1997-01-29 |         2 |
|         38 | Island Trading                       | Helen Bennett        | Garden House Crowther Way                       | Cowes           | PO31 7PJ   | UK          |   10315 |         38 |          4 | 1996-09-26 |         2 |
|         38 | Island Trading                       | Helen Bennett        | Garden House Crowther Way                       | Cowes           | PO31 7PJ   | UK          |   10318 |         38 |          8 | 1996-10-01 |         2 |
|         38 | Island Trading                       | Helen Bennett        | Garden House Crowther Way                       | Cowes           | PO31 7PJ   | UK          |   10321 |         38 |          3 | 1996-10-03 |         2 |
|         39 | Königlich Essen                      | Philip Cramer        | Maubelstr. 90                                   | Brandenburg     | 14776      | Germany     |   10323 |         39 |          4 | 1996-10-07 |         1 |
|         39 | Königlich Essen                      | Philip Cramer        | Maubelstr. 90                                   | Brandenburg     | 14776      | Germany     |   10325 |         39 |          1 | 1996-10-09 |         3 |
|         40 | La corne d'abondance                 | Daniel Tonini        | 67, avenue de l'Europe                          | Versailles      | 78000      | France      |    NULL |       NULL |       NULL | NULL       |      NULL |
|         41 | La maison d'Asie                     | Annette Roulet       | 1 rue Alsace-Lorraine                           | Toulouse        | 31000      | France      |   10350 |         41 |          6 | 1996-11-11 |         2 |
|         41 | La maison d'Asie                     | Annette Roulet       | 1 rue Alsace-Lorraine                           | Toulouse        | 31000      | France      |   10358 |         41 |          5 | 1996-11-20 |         1 |
|         41 | La maison d'Asie                     | Annette Roulet       | 1 rue Alsace-Lorraine                           | Toulouse        | 31000      | France      |   10371 |         41 |          1 | 1996-12-03 |         1 |
|         41 | La maison d'Asie                     | Annette Roulet       | 1 rue Alsace-Lorraine                           | Toulouse        | 31000      | France      |   10413 |         41 |          3 | 1997-01-14 |         2 |
|         41 | La maison d'Asie                     | Annette Roulet       | 1 rue Alsace-Lorraine                           | Toulouse        | 31000      | France      |   10425 |         41 |          6 | 1997-01-24 |         2 |
|         42 | Laughing Bacchus Wine Cellars        | Yoshi Tannamuri      | 1900 Oak St.                                    | Vancouver       | V3F 2K1    | Canada      |    NULL |       NULL |       NULL | NULL       |      NULL |
|         43 | Lazy K Kountry Store                 | John Steel           | 12 Orchestra Terrace                            | Walla Walla     | 99362      | USA         |    NULL |       NULL |       NULL | NULL       |      NULL |
|         44 | Lehmanns Marktstand                  | Renate Messner       | Magazinweg 7                                    | Frankfurt a.M.  | 60528      | Germany     |   10279 |         44 |          8 | 1996-08-13 |         2 |
|         44 | Lehmanns Marktstand                  | Renate Messner       | Magazinweg 7                                    | Frankfurt a.M.  | 60528      | Germany     |   10284 |         44 |          4 | 1996-08-19 |         1 |
|         44 | Lehmanns Marktstand                  | Renate Messner       | Magazinweg 7                                    | Frankfurt a.M.  | 60528      | Germany     |   10343 |         44 |          4 | 1996-10-31 |         1 |
|         45 | Let's Stop N Shop                    | Jaime Yorres         | 87 Polk St. Suite 5                             | San Francisco   | 94117      | USA         |    NULL |       NULL |       NULL | NULL       |      NULL |
|         46 | LILA-Supermercado                    | Carlos González      | Carrera 52 con Ave. Bolívar #65-98 Llano Largo  | Barquisimeto    | 3508       | Venezuela   |   10283 |         46 |          3 | 1996-08-16 |         3 |
|         46 | LILA-Supermercado                    | Carlos González      | Carrera 52 con Ave. Bolívar #65-98 Llano Largo  | Barquisimeto    | 3508       | Venezuela   |   10296 |         46 |          6 | 1996-09-03 |         1 |
|         46 | LILA-Supermercado                    | Carlos González      | Carrera 52 con Ave. Bolívar #65-98 Llano Largo  | Barquisimeto    | 3508       | Venezuela   |   10330 |         46 |          3 | 1996-10-16 |         1 |
|         46 | LILA-Supermercado                    | Carlos González      | Carrera 52 con Ave. Bolívar #65-98 Llano Largo  | Barquisimeto    | 3508       | Venezuela   |   10357 |         46 |          1 | 1996-11-19 |         3 |
|         46 | LILA-Supermercado                    | Carlos González      | Carrera 52 con Ave. Bolívar #65-98 Llano Largo  | Barquisimeto    | 3508       | Venezuela   |   10381 |         46 |          3 | 1996-12-12 |         3 |
|         47 | LINO-Delicateses                     | Felipe Izquierdo     | Ave. 5 de Mayo Porlamar                         | I. de Margarita | 4980       | Venezuela   |   10405 |         47 |          1 | 1997-01-06 |         1 |
|         48 | Lonesome Pine Restaurant             | Fran Wilson          | 89 Chiaroscuro Rd.                              | Portland        | 97219      | USA         |   10307 |         48 |          2 | 1996-09-17 |         2 |
|         48 | Lonesome Pine Restaurant             | Fran Wilson          | 89 Chiaroscuro Rd.                              | Portland        | 97219      | USA         |   10317 |         48 |          6 | 1996-09-30 |         1 |
|         49 | Magazzini Alimentari Riuniti         | Giovanni Rovelli     | Via Ludovico il Moro 22                         | Bergamo         | 24100      | Italy       |   10275 |         49 |          1 | 1996-08-07 |         1 |
|         49 | Magazzini Alimentari Riuniti         | Giovanni Rovelli     | Via Ludovico il Moro 22                         | Bergamo         | 24100      | Italy       |   10300 |         49 |          2 | 1996-09-09 |         2 |
|         49 | Magazzini Alimentari Riuniti         | Giovanni Rovelli     | Via Ludovico il Moro 22                         | Bergamo         | 24100      | Italy       |   10404 |         49 |          2 | 1997-01-03 |         1 |
|         50 | Maison Dewey                         | Catherine Dewey      | Rue Joseph-Bens 532                             | Bruxelles       | B-1180     | Belgium     |    NULL |       NULL |       NULL | NULL       |      NULL |
|         51 | Mère Paillarde                       | Jean Fresnière       | 43 rue St. Laurent                              | Montréal        | H1J 1C3    | Canada      |   10332 |         51 |          3 | 1996-10-17 |         2 |
|         51 | Mère Paillarde                       | Jean Fresnière       | 43 rue St. Laurent                              | Montréal        | H1J 1C3    | Canada      |   10339 |         51 |          2 | 1996-10-28 |         2 |
|         51 | Mère Paillarde                       | Jean Fresnière       | 43 rue St. Laurent                              | Montréal        | H1J 1C3    | Canada      |   10376 |         51 |          1 | 1996-12-09 |         2 |
|         51 | Mère Paillarde                       | Jean Fresnière       | 43 rue St. Laurent                              | Montréal        | H1J 1C3    | Canada      |   10424 |         51 |          7 | 1997-01-23 |         2 |
|         51 | Mère Paillarde                       | Jean Fresnière       | 43 rue St. Laurent                              | Montréal        | H1J 1C3    | Canada      |   10439 |         51 |          6 | 1997-02-07 |         3 |
|         52 | Morgenstern Gesundkost               | Alexander Feuer      | Heerstr. 22                                     | Leipzig         | 04179      | Germany     |   10277 |         52 |          2 | 1996-08-09 |         3 |
|         53 | North/South                          | Simon Crowther       | South House 300 Queensbridge                    | London          | SW7 1RZ    | UK          |    NULL |       NULL |       NULL | NULL       |      NULL |
|         54 | Océano Atlántico Ltda.               | Yvonne Moncada       | Ing. Gustavo Moncada 8585 Piso 20-A             | Buenos Aires    | 1010       | Argentina   |   10409 |         54 |          3 | 1997-01-09 |         1 |
|         55 | Old World Delicatessen               | Rene Phillips        | 2743 Bering St.                                 | Anchorage       | 99508      | USA         |   10260 |         55 |          4 | 1996-07-19 |         1 |
|         55 | Old World Delicatessen               | Rene Phillips        | 2743 Bering St.                                 | Anchorage       | 99508      | USA         |   10305 |         55 |          8 | 1996-09-13 |         3 |
|         55 | Old World Delicatessen               | Rene Phillips        | 2743 Bering St.                                 | Anchorage       | 99508      | USA         |   10338 |         55 |          4 | 1996-10-25 |         3 |
|         55 | Old World Delicatessen               | Rene Phillips        | 2743 Bering St.                                 | Anchorage       | 99508      | USA         |   10441 |         55 |          3 | 1997-02-10 |         2 |
|         56 | Ottilies Käseladen                   | Henriette Pfalzheim  | Mehrheimerstr. 369                              | Köln            | 50739      | Germany     |   10407 |         56 |          2 | 1997-01-07 |         2 |
|         57 | Paris spécialités                    | Marie Bertrand       | 265, boulevard Charonne                         | Paris           | 75012      | France      |    NULL |       NULL |       NULL | NULL       |      NULL |
|         58 | Pericles Comidas clásicas            | Guillermo Fernández  | Calle Dr. Jorge Cash 321                        | México D.F.     | 05033      | Mexico      |   10322 |         58 |          7 | 1996-10-04 |         3 |
|         58 | Pericles Comidas clásicas            | Guillermo Fernández  | Calle Dr. Jorge Cash 321                        | México D.F.     | 05033      | Mexico      |   10354 |         58 |          8 | 1996-11-14 |         3 |
|         59 | Piccolo und mehr                     | Georg Pipps          | Geislweg 14                                     | Salzburg        | 5020       | Austria     |   10353 |         59 |          7 | 1996-11-13 |         3 |
|         59 | Piccolo und mehr                     | Georg Pipps          | Geislweg 14                                     | Salzburg        | 5020       | Austria     |   10392 |         59 |          2 | 1996-12-24 |         3 |
|         59 | Piccolo und mehr                     | Georg Pipps          | Geislweg 14                                     | Salzburg        | 5020       | Austria     |   10427 |         59 |          4 | 1997-01-27 |         2 |
|         60 | Princesa Isabel Vinhoss              | Isabel de Castro     | Estrada da saúde n. 58                          | Lisboa          | 1756       | Portugal    |   10336 |         60 |          7 | 1996-10-23 |         2 |
|         60 | Princesa Isabel Vinhoss              | Isabel de Castro     | Estrada da saúde n. 58                          | Lisboa          | 1756       | Portugal    |   10397 |         60 |          5 | 1996-12-27 |         1 |
|         60 | Princesa Isabel Vinhoss              | Isabel de Castro     | Estrada da saúde n. 58                          | Lisboa          | 1756       | Portugal    |   10433 |         60 |          3 | 1997-02-03 |         3 |
|         61 | Que Delícia                          | Bernardo Batista     | Rua da Panificadora, 12                         | Rio de Janeiro  | 02389-673  | Brazil      |   10261 |         61 |          4 | 1996-07-19 |         2 |
|         61 | Que Delícia                          | Bernardo Batista     | Rua da Panificadora, 12                         | Rio de Janeiro  | 02389-673  | Brazil      |   10291 |         61 |          6 | 1996-08-27 |         2 |
|         61 | Que Delícia                          | Bernardo Batista     | Rua da Panificadora, 12                         | Rio de Janeiro  | 02389-673  | Brazil      |   10379 |         61 |          2 | 1996-12-11 |         1 |
|         61 | Que Delícia                          | Bernardo Batista     | Rua da Panificadora, 12                         | Rio de Janeiro  | 02389-673  | Brazil      |   10421 |         61 |          8 | 1997-01-21 |         1 |
|         62 | Queen Cozinha                        | Lúcia Carvalho       | Alameda dos Canàrios, 891                       | São Paulo       | 05487-020  | Brazil      |   10372 |         62 |          5 | 1996-12-04 |         2 |
|         62 | Queen Cozinha                        | Lúcia Carvalho       | Alameda dos Canàrios, 891                       | São Paulo       | 05487-020  | Brazil      |   10406 |         62 |          7 | 1997-01-07 |         1 |
|         63 | QUICK-Stop                           | Horst Kloss          | Taucherstraße 10                                | Cunewalde       | 01307      | Germany     |   10273 |         63 |          3 | 1996-08-05 |         3 |
|         63 | QUICK-Stop                           | Horst Kloss          | Taucherstraße 10                                | Cunewalde       | 01307      | Germany     |   10285 |         63 |          1 | 1996-08-20 |         2 |
|         63 | QUICK-Stop                           | Horst Kloss          | Taucherstraße 10                                | Cunewalde       | 01307      | Germany     |   10286 |         63 |          8 | 1996-08-21 |         3 |
|         63 | QUICK-Stop                           | Horst Kloss          | Taucherstraße 10                                | Cunewalde       | 01307      | Germany     |   10313 |         63 |          2 | 1996-09-24 |         2 |
|         63 | QUICK-Stop                           | Horst Kloss          | Taucherstraße 10                                | Cunewalde       | 01307      | Germany     |   10345 |         63 |          2 | 1996-11-04 |         2 |
|         63 | QUICK-Stop                           | Horst Kloss          | Taucherstraße 10                                | Cunewalde       | 01307      | Germany     |   10361 |         63 |          1 | 1996-11-22 |         2 |
|         63 | QUICK-Stop                           | Horst Kloss          | Taucherstraße 10                                | Cunewalde       | 01307      | Germany     |   10418 |         63 |          4 | 1997-01-17 |         1 |
|         64 | Rancho grande                        | Sergio Gutiérrez     | Av. del Libertador 900                          | Buenos Aires    | 1010       | Argentina   |    NULL |       NULL |       NULL | NULL       |      NULL |
|         65 | Rattlesnake Canyon Grocery           | Paula Wilson         | 2817 Milton Dr.                                 | Albuquerque     | 87110      | USA         |   10262 |         65 |          8 | 1996-07-22 |         3 |
|         65 | Rattlesnake Canyon Grocery           | Paula Wilson         | 2817 Milton Dr.                                 | Albuquerque     | 87110      | USA         |   10272 |         65 |          6 | 1996-08-02 |         2 |
|         65 | Rattlesnake Canyon Grocery           | Paula Wilson         | 2817 Milton Dr.                                 | Albuquerque     | 87110      | USA         |   10294 |         65 |          4 | 1996-08-30 |         2 |
|         65 | Rattlesnake Canyon Grocery           | Paula Wilson         | 2817 Milton Dr.                                 | Albuquerque     | 87110      | USA         |   10314 |         65 |          1 | 1996-09-25 |         2 |
|         65 | Rattlesnake Canyon Grocery           | Paula Wilson         | 2817 Milton Dr.                                 | Albuquerque     | 87110      | USA         |   10316 |         65 |          1 | 1996-09-27 |         3 |
|         65 | Rattlesnake Canyon Grocery           | Paula Wilson         | 2817 Milton Dr.                                 | Albuquerque     | 87110      | USA         |   10346 |         65 |          3 | 1996-11-05 |         3 |
|         65 | Rattlesnake Canyon Grocery           | Paula Wilson         | 2817 Milton Dr.                                 | Albuquerque     | 87110      | USA         |   10401 |         65 |          1 | 1997-01-01 |         1 |
|         66 | Reggiani Caseifici                   | Maurizio Moroni      | Strada Provinciale 124                          | Reggio Emilia   | 42100      | Italy       |   10288 |         66 |          4 | 1996-08-23 |         1 |
|         66 | Reggiani Caseifici                   | Maurizio Moroni      | Strada Provinciale 124                          | Reggio Emilia   | 42100      | Italy       |   10428 |         66 |          7 | 1997-01-28 |         1 |
|         66 | Reggiani Caseifici                   | Maurizio Moroni      | Strada Provinciale 124                          | Reggio Emilia   | 42100      | Italy       |   10443 |         66 |          8 | 1997-02-12 |         1 |
|         67 | Ricardo Adocicados                   | Janete Limeira       | Av. Copacabana, 267                             | Rio de Janeiro  | 02389-890  | Brazil      |   10287 |         67 |          8 | 1996-08-22 |         3 |
|         67 | Ricardo Adocicados                   | Janete Limeira       | Av. Copacabana, 267                             | Rio de Janeiro  | 02389-890  | Brazil      |   10299 |         67 |          4 | 1996-09-06 |         2 |
|         68 | Richter Supermarkt                   | Michael Holz         | Grenzacherweg 237                               | Genève          | 1203       | Switzerland |   10255 |         68 |          9 | 1996-07-12 |         3 |
|         68 | Richter Supermarkt                   | Michael Holz         | Grenzacherweg 237                               | Genève          | 1203       | Switzerland |   10419 |         68 |          4 | 1997-01-20 |         2 |
|         69 | Romero y tomillo                     | Alejandra Camino     | Gran Vía, 1                                     | Madrid          | 28001      | Spain       |   10281 |         69 |          4 | 1996-08-14 |         1 |
|         69 | Romero y tomillo                     | Alejandra Camino     | Gran Vía, 1                                     | Madrid          | 28001      | Spain       |   10282 |         69 |          4 | 1996-08-15 |         1 |
|         69 | Romero y tomillo                     | Alejandra Camino     | Gran Vía, 1                                     | Madrid          | 28001      | Spain       |   10306 |         69 |          1 | 1996-09-16 |         3 |
|         70 | Santé Gourmet                        | Jonas Bergulfsen     | Erling Skakkes gate 78                          | Stavern         | 4110       | Norway      |   10387 |         70 |          1 | 1996-12-18 |         2 |
|         71 | Save-a-lot Markets                   | Jose Pavarotti       | 187 Suffolk Ln.                                 | Boise           | 83720      | USA         |   10324 |         71 |          9 | 1996-10-08 |         1 |
|         71 | Save-a-lot Markets                   | Jose Pavarotti       | 187 Suffolk Ln.                                 | Boise           | 83720      | USA         |   10393 |         71 |          1 | 1996-12-25 |         3 |
|         71 | Save-a-lot Markets                   | Jose Pavarotti       | 187 Suffolk Ln.                                 | Boise           | 83720      | USA         |   10398 |         71 |          2 | 1996-12-30 |         3 |
|         71 | Save-a-lot Markets                   | Jose Pavarotti       | 187 Suffolk Ln.                                 | Boise           | 83720      | USA         |   10440 |         71 |          4 | 1997-02-10 |         2 |
|         72 | Seven Seas Imports                   | Hari Kumar           | 90 Wadhurst Rd.                                 | London          | OX15 4NB   | UK          |   10359 |         72 |          5 | 1996-11-21 |         3 |
|         72 | Seven Seas Imports                   | Hari Kumar           | 90 Wadhurst Rd.                                 | London          | OX15 4NB   | UK          |   10377 |         72 |          1 | 1996-12-09 |         3 |
|         72 | Seven Seas Imports                   | Hari Kumar           | 90 Wadhurst Rd.                                 | London          | OX15 4NB   | UK          |   10388 |         72 |          2 | 1996-12-19 |         1 |
|         73 | Simons bistro                        | Jytte Petersen       | Vinbæltet 34                                    | København       | 1734       | Denmark     |   10341 |         73 |          7 | 1996-10-29 |         3 |
|         73 | Simons bistro                        | Jytte Petersen       | Vinbæltet 34                                    | København       | 1734       | Denmark     |   10417 |         73 |          4 | 1997-01-16 |         3 |
|         74 | Spécialités du monde                 | Dominique Perrier    | 25, rue Lauriston                               | Paris           | 75016      | France      |    NULL |       NULL |       NULL | NULL       |      NULL |
|         75 | Split Rail Beer & Ale                | Art Braunschweiger   | P.O. Box 555                                    | Lander          | 82520      | USA         |   10271 |         75 |          6 | 1996-08-01 |         2 |
|         75 | Split Rail Beer & Ale                | Art Braunschweiger   | P.O. Box 555                                    | Lander          | 82520      | USA         |   10329 |         75 |          4 | 1996-10-15 |         2 |
|         75 | Split Rail Beer & Ale                | Art Braunschweiger   | P.O. Box 555                                    | Lander          | 82520      | USA         |   10349 |         75 |          7 | 1996-11-08 |         1 |
|         75 | Split Rail Beer & Ale                | Art Braunschweiger   | P.O. Box 555                                    | Lander          | 82520      | USA         |   10369 |         75 |          8 | 1996-12-02 |         2 |
|         75 | Split Rail Beer & Ale                | Art Braunschweiger   | P.O. Box 555                                    | Lander          | 82520      | USA         |   10385 |         75 |          1 | 1996-12-17 |         2 |
|         75 | Split Rail Beer & Ale                | Art Braunschweiger   | P.O. Box 555                                    | Lander          | 82520      | USA         |   10432 |         75 |          3 | 1997-01-31 |         2 |
|         76 | Suprêmes délices                     | Pascale Cartrain     | Boulevard Tirou, 255                            | Charleroi       | B-6000     | Belgium     |   10252 |         76 |          4 | 1996-07-09 |         2 |
|         76 | Suprêmes délices                     | Pascale Cartrain     | Boulevard Tirou, 255                            | Charleroi       | B-6000     | Belgium     |   10302 |         76 |          4 | 1996-09-10 |         2 |
|         77 | The Big Cheese                       | Liz Nixon            | 89 Jefferson Way Suite 2                        | Portland        | 97201      | USA         |   10310 |         77 |          8 | 1996-09-20 |         2 |
